enrolldt,price,downpmt,monthdue,pmttype,use,age,gender,default
20200428,1207.92,126,6,DirectDebit,0,27,1,0
20200430,1291.1808,210,14,Cheque,0,27,0,0
20200501,755.16,63,10,CreditCard,7,27,1,0
20200502,1048.32,84,10,DirectDebit,1,27,0,0
20200502,840.1932,63,20,CreditCard,6,27,1,0
20200506,881.16,0.84,4,Cash,0,27,1,1
20200506,1160.1408,63,6.25,Cash,1,27,1,1
20200506,448.5012,84,6,CreditCard,1,27,0,0
20200507,1044.7836,42,6.5,CreditCard,1,27,0,0
20200508,993.1068,126,9,DirectDebit,8,27,0,0
20200508,755.16,84,6,DirectDebit,0,27,0,0
20200508,470.8704,252,6,CreditCard,1,27,0,0
20200511,656.6364,84,14,CreditCard,4,27,1,0
20200511,1115.52,84,6,CreditCard,0,27,0,0
20200512,972.4008,42,6.05,Cash,0,27,1,1
20200514,1056.72,126,6,DirectDebit,2,27,0,0
20200514,839.16,0.84,6,DirectDebit,0,27,1,0
20200514,1048.32,1048.32,10,Cash,2,27,0,0
20200516,947.52,42,6,DirectDebit,0,27,0,0
20200516,313.6812,27.9636,29,CreditCard,5,27,1,0
20200518,1117.3344,84,6.25,CreditCard,1,27,0,0
20200520,1074.36,41.16,6,Cash,2,27,1,1
20200520,839.16,16.8,6,Cheque,0,27,0,0
20200520,839.16,34.44,6,DirectDebit,3,27,1,0
20200521,218.4,16.8,0,DirectDebit,0,27,1,0
20200521,729.96,210,4,DirectDebit,3,27,0,0
20200521,1081.92,126,10.75,DirectDebit,2,27,0,0
20200524,880.3116,147,10,CreditCard,1,27,1,0
20200526,531.72,4.2,7,DirectDebit,0,27,1,0
20200526,724.9116,724.9116,14,Cheque,0,27,1,0
20200527,806.1312,84,12,DirectDebit,0,27,1,0
20200529,776.16,63,20,Cash,4,27,0,0
20200529,839.16,126,9,Cheque,0,27,0,0
20200530,563.472,126,6,DirectDebit,0,27,1,0
20200530,1483.4064,252,9,DirectDebit,6,27,0,0
20200531,1492.68,105,9,DirectDebit,3,27,1,0
20200531,817.4628,84,0.5,CreditCard,0,27,0,0
20200531,1048.32,84,10,CreditCard,3,27,0,0
20200601,1095.4944,84,9.5,Cash,0,27,1,0
20200601,776.16,63,6,CreditCard,6,27,0,0
20200602,755.16,84,6,CreditCard,1,27,1,0
20200603,1032.36,40.32,10.25,Cheque,0,27,1,0
20200604,839.16,126,9,CreditCard,0,27,1,0
20200605,358.6128,92.4,16,CreditCard,2,27,1,0
20200606,1186.92,126,6,CreditCard,0,27,1,0
20200607,1234.3968,126,6,Cash,6,27,1,0
20200608,1205.9208,147,6,DirectDebit,0,27,0,0
20200610,1152.7908,231,5.93,CreditCard,4,27,1,0
20200610,1095.4944,42,6,Cash,6,27,1,0
20200610,839.16,39.48,6,Cheque,0,27,0,0
20200611,1081.92,126,10.75,Cheque,0,27,1,1
20200611,1056.72,42,6,Cash,4,27,1,0
20200611,999.3228,210,5.5,DirectDebit,7,27,1,0
20200611,1053.36,168,6,DirectDebit,7,27,0,0
20200612,1205.9208,147,6,DirectDebit,0,27,1,0
20200613,1053.36,42,6,Cheque,0,27,1,0
20200616,1132.32,147,6,DirectDebit,1,27,1,0
20200616,880.32,231,6,DirectDebit,1,27,0,0
20200617,1056.72,529.2,4.5,Cash,3,27,1,0
20200617,419.16,419.16,6,Cash,5,27,0,0
20200617,820.7892,63,6,CreditCard,0,27,0,0
20200618,1075.3512,84,5.98,DirectDebit,1,27,1,0
20200621,348.0036,42,7,CreditCard,0,27,1,0
20200622,1157.52,1157.52,4.75,Cash,1,27,1,0
20200622,839.16,33.6,13.5,Cash,1,27,1,0
20200623,1584.24,415.8,7,DirectDebit,0,27,1,0
20200623,804.2496,84,6,CreditCard,0,27,1,0
20200623,738.36,4.2,6,CreditCard,0,27,0,0
20200628,839.16,4.2,6,DirectDebit,1,27,0,0
20200628,964.32,168,5,DirectDebit,1,27,0,0
20200629,729.96,84,4,CreditCard,0,27,0,0
20200630,885.36,42,6,Cheque,0,27,1,1
20200630,948.36,84,0,DirectDebit,6,27,1,0
20200630,1056.72,126,9.5,Cheque,1,27,1,0
20200701,1474.9308,252,9,CreditCard,6,27,1,0
20200701,734.16,126,12,DirectDebit,1,27,0,0
20200701,734.16,84,4.75,DirectDebit,6,27,1,0
20200701,734.16,63,4.75,CreditCard,6,27,1,0
20200702,1204.4256,210,8.46,CreditCard,0,27,1,0
20200702,650.16,105,10,CreditCard,0,27,0,0
20200703,587.16,63,4.75,CreditCard,7,27,0,0
20200705,531.72,15.96,7,CreditCard,1,27,0,0
20200705,734.16,84,12,DirectDebit,4,27,1,0
20200706,1073.6544,33.6,6,Cheque,1,27,1,1
20200706,787.3908,84,11.12,DirectDebit,3,27,0,0
20200706,519.96,15.96,6,CreditCard,6,27,1,0
20200707,859.3116,63,9,DirectDebit,3,27,0,0
20200709,125.16,125.16,0,Cash,3,27,0,0
20200709,488.9472,252,16,DirectDebit,1,27,1,0
20200709,1450.68,252,6,CreditCard,0,27,1,0
20200710,131.04,131.04,96,Cash,0,27,0,0
20200710,1568.9856,252,6,Cash,3,27,1,0
20200710,734.16,42,6,DirectDebit,4,27,0,0
20200711,1032.36,15.96,6,Cheque,0,27,1,1
20200713,944.16,42,8.5,Cheque,1,27,0,1
20200713,902.16,16.8,6,Cheque,0,27,0,0
20200713,781.8804,84,6,DirectDebit,1,27,0,0
20200714,1136.52,147,6,Cash,7,27,1,0
20200715,1212.5568,252,6,Cheque,1,27,1,0
20200715,734.16,21,6,Cheque,3,27,1,0
20200718,734.16,63,6,Cash,8,27,0,0
20200719,734.16,4.2,6,Cash,0,27,0,1
20200719,444.3096,444.3096,6,Cash,1,27,1,0
20200720,976.5924,21,5.96,Cheque,0,27,1,1
20200720,724.9116,63,15,CreditCard,8,27,1,0
20200720,412.6332,84,13.52,CreditCard,4,27,0,0
20200720,294,294,0,Cash,0,27,1,0
20200721,1032.36,210,6,Cheque,5,27,1,0
20200721,839.16,126,9,DirectDebit,6,27,0,0
20200721,734.16,126,6,Cash,6,27,1,0
20200723,734.16,734.16,6,Cash,4,27,1,0
20200723,734.16,15.96,6,Cheque,7,27,1,0
20200724,976.5924,16.8,5.96,Cheque,0,27,1,1
20200724,976.5924,16.8,5.96,Cash,0,27,1,1
20200724,767.5668,210,12,DirectDebit,4,27,1,0
20200724,1032.36,84,6,Cheque,4,27,0,0
20200725,556.3572,42.84,6,Cheque,1,27,1,1
20200725,898.9344,42,6,Cheque,2,27,1,1
20200726,1058.4,126,6,Cheque,0,27,0,0
20200727,1009.3524,50.4,15,CreditCard,0,27,0,0
20200727,1073.6544,126,6,DirectDebit,6,27,0,0
20200727,634.2756,63,19,Cheque,4,27,0,0
20200727,587.412,126,5.96,Cash,0,27,0,0
20200728,791.0616,791.0616,9,Cash,6,27,1,0
20200729,996.1224,84,18.8,DirectDebit,6,27,0,0
20200729,734.16,63,15,CreditCard,5,27,1,0
20200730,1053.0912,84,9,CreditCard,1,27,1,0
20200730,898.9344,252,17,Cash,4,27,1,0
20200731,1111.32,1111.32,9,Cash,6,27,1,0
20200731,358.6212,358.6212,16,Cash,0,27,0,0
20200801,0,0,0,Cash,0,27,0,0
20200801,734.16,63,15,Cheque,1,27,0,0
20200802,943.32,63,7,Cheque,1,27,1,0
20200803,781.8804,21,7.5,CreditCard,1,27,1,0
20200804,1011.7128,84,6.96,CreditCard,1,27,1,1
20200804,1082.466,210,5.95,CreditCard,7,27,1,0
20200805,734.16,63,7,Cash,4,27,1,0
20200805,492.912,84,26,Cheque,0,27,1,0
20200805,734.16,126,7,CreditCard,0,27,1,0
20200805,1429.4196,84,6.95,Cheque,3,27,0,0
20200806,976.5924,16.8,6.95,Cheque,0,27,1,1
20200808,785.5512,25.2,7,Cheque,3,27,0,0
20200808,651.0252,84,21,Cheque,1,27,1,0
20200808,1429.4196,252,6.95,DirectDebit,3,27,1,0
20200808,178.8612,178.8612,43,Cash,5,27,1,0
20200808,528.696,21,5.5,DirectDebit,3,27,1,0
20200810,1111.32,147,7,DirectDebit,0,27,0,0
20200810,650.16,650.16,10,DirectDebit,0,27,1,0
20200811,1004.64,84,15,DirectDebit,3,27,1,0
20200812,794.7324,16.8,4.5,CreditCard,1,27,0,0
20200812,1568.9856,252,7,Cash,3,27,1,0
20200813,734.16,21,7,Cheque,0,27,0,1
20200813,677.6952,25.2,7,DirectDebit,4,27,0,0
20200813,650.16,84,7,DirectDebit,1,27,1,0
20200813,734.16,16.8,7,CreditCard,0,27,0,0
20200814,1111.32,84,7,Cheque,7,27,1,0
20200815,734.16,15.96,15,CreditCard,6,27,1,0
20200816,633.36,21,7,CreditCard,0,27,1,1
20200817,927.36,42,7,Cash,6,27,1,0
20200818,419.16,210,7,Cash,0,27,0,1
20200818,734.16,42,7,Cheque,0,27,1,1
20200818,1009.3524,42,7,CreditCard,0,27,0,0
20200818,1073.6544,420,7,DirectDebit,0,27,0,0
20200820,1136.52,84,7,Cheque,1,27,1,0
20200820,1073.6544,21,7,DirectDebit,1,27,1,0
20200821,1203.006,37.8,6.95,CreditCard,1,27,1,0
20200821,1035.72,210,7,DirectDebit,1,27,0,0
20200821,469.56,15.96,7,Cheque,3,27,0,0
20200822,1157.6544,42,37,Cheque,0,27,1,1
20200822,1021.146,63,6.95,Cheque,1,27,0,0
20200825,893.6844,126,7,DirectDebit,1,27,1,0
20200826,1032.36,210,7,DirectDebit,0,27,0,0
20200827,943.32,36.96,20,Cheque,0,27,0,0
20200827,633.36,633.36,7,Cash,1,27,0,0
20200827,859.32,231,7,Cheque,1,27,1,0
20200827,943.32,147,7,Cheque,0,27,0,0
20200828,794.7324,63,23,CreditCard,2,27,1,0
20200828,1241.52,84,9,DirectDebit,3,27,0,0
20200829,1009.3524,84,20,Cheque,0,27,0,1
20200829,1002.2796,37.8,7,CreditCard,1,27,0,0
20200829,1165.92,126,9,CreditCard,0,27,0,0
20200829,943.32,84,10,Cheque,5,27,0,0
20200830,636.216,24.36,5.5,CreditCard,1,27,1,0
20200830,419.16,419.16,10,Cash,3,27,0,0
20200831,1241.52,84,9,DirectDebit,7,27,0,0
20200831,1212.5568,126,9,DirectDebit,3,27,1,0
20200901,904.2012,0.84,7.95,Cheque,0,27,1,1
20200901,990.0912,126,9,CreditCard,0,27,0,0
20200901,671.1516,63,10,CreditCard,6,27,0,0
20200902,1140.8124,84,18,CreditCard,3,27,0,0
20200902,983.1696,126,9,CreditCard,8,27,1,0
20200903,797.16,126,8,Cheque,3,27,1,0
20200904,923.16,210,9,DirectDebit,6,27,1,0
20200906,1316.6664,21.84,7.95,Cheque,0,27,0,1
20200906,948.36,126,8,CreditCard,0,27,0,0
20200907,1424.64,126,28,Cheque,3,27,1,0
20200908,1211.5824,84,23,Cheque,8,27,1,0
20200908,1022.0532,63,18,DirectDebit,1,27,0,0
20200909,990.36,42,8,Cheque,1,27,1,1
20200911,839.16,21,8,Cheque,1,27,1,0
20200911,934.0716,147,14,CreditCard,1,27,0,0
20200911,358.6212,358.6212,11.5,Cash,6,27,1,0
20200912,797.16,42,8,Cheque,4,27,0,0
20200913,965.16,84,10.5,Cheque,1,27,1,0
20200914,348.0036,174.132,3.98,DirectDebit,6,27,1,0
20200917,1072.6296,21,8,Cheque,0,27,1,1
20200917,1074.36,0.84,8,DirectDebit,0,27,0,0
20200917,1048.32,168,8,Cheque,0,27,0,0
20200918,738.36,21,8,Cheque,1,27,0,0
20200921,519.96,0.84,10.5,DirectDebit,0,27,1,0
20200921,590.5116,84,8,DirectDebit,6,27,0,0
20200922,992.8716,126,8,DirectDebit,0,27,1,0
20200922,738.36,0.84,8,DirectDebit,1,27,1,0
20200925,956.76,210,9,DirectDebit,6,27,1,0
20200925,1132.32,210,4,DirectDebit,4,27,1,0
20200926,1079.4,126,8,DirectDebit,1,27,1,0
20200927,1006.32,147,4,DirectDebit,5,27,0,0
20200928,358.6212,358.6212,11.5,Cheque,3,27,0,0
20200929,644.2716,21,8,DirectDebit,1,27,0,0
20200929,1200.2592,126,4,Cheque,6,27,0,0
20200930,1097.6028,63,3.99,CreditCard,1,27,1,0
20201001,330.96,165.48,6,DirectDebit,6,27,1,0
20201001,983.1696,210,14,Cheque,5,27,0,0
20201003,839.16,21,8,Cash,4,27,1,1
20201003,585.0684,4.2,3.98,CreditCard,6,27,1,0
20201005,1098.72,126,4.5,CreditCard,3,27,0,0
20201005,939.12,231,2.5,Cheque,1,27,1,0
20201005,923.16,126,4,CreditCard,2,27,0,0
20201005,848.9796,252,4,DirectDebit,7,27,0,0
20201006,1079.4,126,4,Cash,0,27,0,0
20201006,1006.32,1006.32,4,Cheque,1,27,0,0
20201007,519.96,4.2,8,DirectDebit,7,27,1,0
20201008,1316.6664,21.84,7.95,Cheque,1,27,1,0
20201008,1044.7836,42,7.95,Cheque,0,27,1,0
20201008,942.6144,21,8,DirectDebit,6,27,1,0
20201011,755.16,755.16,4.5,Cheque,5,27,0,0
20201012,1057.5432,42,7.97,Cheque,0,27,0,1
20201012,1309.686,46.2,7.95,CreditCard,3,27,0,0
20201012,839.16,4.2,8,DirectDebit,1,27,0,0
20201014,1220.0748,84,7.95,Cheque,1,27,1,0
20201015,435.96,4.2,8,Cheque,1,27,0,0
20201015,1117.3344,25.2,8,Cheque,5,27,0,0
20201016,1808.394,8.4,7.95,CreditCard,1,27,0,1
20201016,755.16,84,9,CreditCard,5,27,0,0
20201016,1098.72,126,4.5,DirectDebit,1,27,1,0
20201017,2517.48,109.2,4,Cheque,0,27,1,1
20201017,797.16,63,4,Cash,3,27,0,0
20201019,448.5012,112.1316,23,DirectDebit,0,27,1,0
20201019,273,21,0,CreditCard,6,27,0,0
20201020,797.16,84,3,DirectDebit,8,27,0,0
20201020,965.16,42,8,Cheque,3,27,0,0
20201020,923.16,126,4,DirectDebit,1,27,0,0
20201021,1090.2528,4.2,7.95,Cheque,1,27,1,1
20201021,519.96,4.2,8,CreditCard,0,27,0,0
20201022,893.6844,63,4,Cheque,1,27,1,0
20201022,1138.62,126,9,Cheque,0,27,0,0
20201023,671.1516,63,4,DirectDebit,3,27,0,0
20201025,1044.7836,42,7.95,Cheque,3,27,1,1
20201025,549.8556,4.2,8,CreditCard,4,27,0,0
20201026,859.3116,4.2,8,DirectDebit,4,27,1,0
20201026,965.16,84,5.25,DirectDebit,1,27,1,0
20201027,1117.3344,63,4,CreditCard,0,27,1,0
20201028,1428.6804,126,9,CreditCard,0,27,1,0
20201030,797.16,126,4,Cheque,3,27,1,0
20201030,587.16,15.96,8,DirectDebit,4,27,1,0
20201031,780.36,84,20,CreditCard,1,27,0,0
20201102,1056.72,126,14,Cheque,1,27,1,0
20201103,603.96,16.8,6,DirectDebit,4,27,1,0
20201103,418.74,0,0,DirectDebit,3,27,0,0
20201103,368.76,21,6,Cheque,4,27,0,0
20201103,923.16,126,9,CreditCard,6,27,1,0
20201103,964.32,84,5,DirectDebit,0,27,1,0
20201104,519.96,21,8,Cheque,1,27,1,1
20201104,755.16,63,10,Cheque,3,27,1,0
20201105,964.32,84,10,CreditCard,0,27,0,0
20201106,1074.36,84,8,CreditCard,0,27,1,0
20201110,859.3116,126,8,DirectDebit,6,27,0,0
20201110,553.7616,42.84,8,CreditCard,6,27,0,0
20201111,822.36,63,9,CreditCard,1,27,0,0
20201111,923.16,210,8,DirectDebit,6,27,1,0
20201111,671.1516,84,4,DirectDebit,6,27,0,0
20201111,923.16,84,8,Cheque,6,27,1,0
20201112,1271.2056,42,8,CreditCard,1,27,0,0
20201113,1117.3344,21,8,Cheque,7,27,1,0
20201115,881.16,25.2,6,Cheque,1,27,1,1
20201116,603.96,21,8,Cheque,1,27,1,1
20201116,1165.92,105,9,DirectDebit,1,27,0,0
20201119,818.076,84,3.95,DirectDebit,6,27,0,0
20201119,471.9288,15.96,8,CreditCard,0,27,0,0
20201119,738.36,21,8,Cheque,0,27,1,0
20201121,251.16,251.16,5,Cheque,6,27,0,0
20201123,1089.3456,84,4,CreditCard,1,27,0,0
20201124,839.16,21,8,Cheque,1,27,0,1
20201124,1068.4716,1068.4716,4,Cheque,0,27,0,0
20201125,964.32,84,4,DirectDebit,3,27,1,0
20201127,692.16,63,4,CreditCard,1,27,0,0
20201127,692.16,126,4,Cheque,4,27,1,0
20201130,1048.32,84,8.5,DirectDebit,7,27,1,0
20201130,603.96,15.96,4,Cheque,1,27,1,0
20201201,864.36,63,8,DirectDebit,1,27,0,1
20201201,755.16,21,8,Cheque,0,27,0,1
20201201,983.1696,84,15,DirectDebit,5,27,1,0
20201203,881.16,63,18,CreditCard,0,27,0,0
20201203,1207.92,168,9,DirectDebit,8,27,0,0
20201204,1049.16,21,10.5,Cheque,0,27,0,0
20201204,951.72,126,9,DirectDebit,5,27,1,0
20201205,1074.36,126,9,CreditCard,4,27,1,0
20201205,435.0192,42,54.93,DirectDebit,1,27,1,0
20201208,908.3928,63,18,CreditCard,8,27,1,0
20201208,1225.7364,147.84,9,DirectDebit,1,27,1,0
20201209,1132.32,84,23,Cheque,3,27,0,0
20201211,801.36,42,8,Cheque,1,27,1,0
20201212,965.16,42,8,Cheque,1,27,1,1
20201212,561.96,561.96,0,Cheque,4,27,1,0
20201213,948.36,210,4,DirectDebit,6,27,1,0
20201214,1283.52,84,4,Cheque,5,27,0,0
20201214,734.16,21,8,Cheque,4,27,1,0
20201216,749.2632,63,4,Cheque,0,27,1,0
20201218,541.8,45.36,23,DirectDebit,1,27,1,0
20201218,351.96,351.96,0,Cheque,5,27,1,0
20201218,964.32,84,15,DirectDebit,0,27,1,0
20201220,650.16,63,10,DirectDebit,3,27,0,0
20201221,1200.2592,147,9,DirectDebit,1,27,1,0
20201221,419.16,126,8,DirectDebit,6,27,1,0
20201221,499.2036,42.84,8,DirectDebit,6,27,1,0
20201223,852.9612,84,20,Cheque,1,27,1,0
20201223,749.2632,84,25,Cheque,6,27,1,0
20201223,1428.6804,126,15,CreditCard,1,27,0,0
20201224,755.16,755.16,10,Cheque,0,27,1,0
20201226,734.16,42,8,CreditCard,3,27,0,0
20201227,683.4744,126,4,Cheque,3,27,1,0
20201228,1468.0428,252,8,CreditCard,0,27,1,0
20201228,1633.8,99.96,8,CreditCard,1,27,0,0
20201230,1147.0368,126,8,CreditCard,1,27,1,0
20201230,629.16,63,8,DirectDebit,6,27,0,0
20201230,479.9592,120.0024,34,Cheque,1,27,1,0
20201231,393.96,168,21,DirectDebit,3,27,1,0
20201231,864.36,21,8,Cheque,6,27,1,0
20201231,838.32,42,8,CreditCard,6,27,1,0
20201231,838.32,84,10,CreditCard,1,27,1,0
20201231,813.12,42,6,DirectDebit,1,27,0,0
20201231,838.32,231,8,DirectDebit,1,27,0,0
20201231,681.0636,15.96,8,CreditCard,7,27,0,0
20210103,889.5096,63,2,Cheque,6,27,1,0
20210104,839.16,21,8,Cheque,0,27,1,1
20210105,1048.32,168,2,Cheque,1,27,1,0
20210105,839.16,210,2,CreditCard,6,27,0,0
20210105,1007.16,126,2,DirectDebit,1,27,1,0
20210106,1241.52,147,2,CreditCard,6,27,0,0
20210106,1111.2192,84,2,CreditCard,6,27,1,0
20210107,1121.7024,105,2,CreditCard,6,27,1,0
20210108,471.9288,21,8,CreditCard,1,27,1,0
20210109,351.96,351.96,0,Cheque,6,27,0,0
20210110,1334.8608,42,8,Cheque,2,27,0,1
20210110,1483.44,252,2,CreditCard,6,27,1,0
20210111,1552.3872,105,2,Cheque,3,27,0,0
20210112,1032.36,21,8,Cheque,1,27,0,1
20210112,1049.16,4.2,10.5,Cheque,7,27,0,0
20210112,1049.16,4.2,10.5,CreditCard,1,27,1,0
20210112,1090.2528,84,2,Cheque,2,27,1,0
20210112,351.96,351.96,0,Cheque,4,27,0,0
20210113,1032.36,126,2,DirectDebit,0,27,0,0
20210113,839.16,126,4,DirectDebit,6,27,0,0
20210114,864.36,84,5.25,CreditCard,3,27,1,0
20210114,839.16,21,8,Cheque,7,27,0,0
20210114,1032.36,63,4,CreditCard,4,27,1,0
20210115,1174.32,8.4,8,DirectDebit,3,27,1,0
20210119,1048.32,84,4,CreditCard,1,27,1,0
20210119,1163.4,210,2,DirectDebit,7,27,1,0
20210120,1316.6664,84,2,CreditCard,3,27,1,0
20210120,1216.32,147,2,Cheque,5,27,0,0
20210121,1552.3872,252,2,DirectDebit,5,27,1,0
20210121,1283.52,147,2,CreditCard,4,27,0,0
20210122,906.36,126,4,Cheque,0,27,1,0
20210122,1090.2528,0,8,DirectDebit,6,27,1,0
20210122,650.9916,4.2,6,Cheque,5,27,0,0
20210123,1163.4,126,4,DirectDebit,3,27,0,0
20210125,1207.92,210,4,DirectDebit,1,27,0,0
20210125,839.16,21,8,Cheque,7,27,1,0
20210126,1283.52,231,4,DirectDebit,5,27,0,0
20210127,946.2684,126,4,DirectDebit,7,27,1,0
20210127,585.0684,116.76,4,CreditCard,3,27,1,0
20210128,839.16,63,15,Cheque,3,27,0,0
20210128,864.36,126,14,DirectDebit,4,27,0,0
20210128,1048.32,1048.32,9,Cheque,6,27,0,0
20210128,1977.4776,147,18,CreditCard,1,27,0,0
20210129,361.4856,126,21,CreditCard,3,27,1,0
20210129,1048.32,105,10,DirectDebit,2,27,1,0
20210129,1117.3344,84,20,Cheque,4,27,1,0
20210130,813.96,63,23,Cheque,3,27,0,1
20210130,1117.3344,126,14,DirectDebit,6,27,0,0
20210130,892.8108,126,18,CreditCard,5,27,0,0
20210130,1140.72,126,9,CreditCard,3,27,0,0
20210131,839.16,84,15,Cheque,6,27,1,0
20210203,759.36,21,8,Cheque,0,27,1,1
20210203,608.16,21,8,Cheque,1,27,1,1
20210203,1304.52,147,9,DirectDebit,6,27,0,0
20210203,484.596,63,18,DirectDebit,2,27,1,0
20210203,1304.52,84,18,DirectDebit,0,27,1,0
20210204,821.52,126,9,DirectDebit,3,27,1,0
20210204,1195.32,126,9,CreditCard,5,27,0,0
20210204,839.16,210,11.75,DirectDebit,1,27,1,0
20210204,1048.32,126,15,Cheque,3,27,0,0
20210204,1139.1744,84,20,Cheque,6,27,1,0
20210206,679.0056,126,1,CreditCard,6,27,0,0
20210207,1138.83,84,2,DirectDebit,1,27,1,0
20210208,540.96,25.2,8,DirectDebit,3,27,0,0
20210208,1100.1312,84,2,DirectDebit,3,27,1,0
20210209,839.16,63,2.18,Cheque,0,27,1,0
20210209,457.4892,40.11,44.63,Cheque,5,27,0,0
20210210,463.68,42,8,Cheque,6,27,1,0
20210210,759.36,31.92,8,Cheque,0,27,1,0
20210210,1095.36,63,2,Cheque,2,27,0,0
20210210,1112.9832,21,8,Cheque,7,27,1,0
20210210,457.4892,42,44.43,Cheque,6,27,0,0
20210211,1133.4792,84,2,DirectDebit,5,27,0,0
20210211,1069.32,126,2,DirectDebit,4,27,1,0
20210213,1139.1744,168,4,DirectDebit,4,27,1,0
20210214,1094.52,25.2,10.5,DirectDebit,1,27,1,0
20210215,962.64,126,4.5,CreditCard,1,27,1,0
20210215,860.16,21,4,Cheque,1,27,1,0
20210218,1205.3244,63,4,Cheque,1,27,1,0
20210218,1356.7008,84,4,Cheque,1,27,1,0
20210219,839.16,67.2,6.56,Cheque,1,27,1,0
20210220,759.36,63,8,Cheque,6,27,1,0
20210221,1048.32,84,6.56,Cheque,0,27,1,0
20210222,860.16,63,28,Cheque,2,27,1,0
20210222,839.16,210,8.81,Cheque,0,27,1,0
20210223,1327.0236,147,6,CreditCard,1,27,0,0
20210226,860.16,84,2,DirectDebit,6,27,1,0
20210226,1356.7008,168,2,CreditCard,6,27,1,0
20210227,839.16,126,2.93,Cheque,0,27,1,0
20210228,926.8224,252,2,DirectDebit,1,27,1,0
20210228,1446.48,147,2,CreditCard,6,27,1,0
20210301,1028.16,33.6,8,Cheque,1,27,0,0
20210301,920.3712,42.84,8,Cheque,3,27,1,0
20210302,624.96,21,8,Cheque,6,27,1,0
20210302,380.4108,21,28,Cheque,4,27,1,0
20210303,1426.9752,126,2,DirectDebit,1,27,1,0
20210303,839.16,126,2.93,Cheque,5,27,0,0
20210304,1558.5864,126,2,DirectDebit,3,27,0,0
20210305,1053.36,29.4,8,Cheque,3,27,1,0
20210306,839.16,126,4.75,DirectDebit,0,27,1,0
20210307,574.77,21,10.5,Cheque,4,27,1,0
20210307,1028.16,126,4,DirectDebit,4,27,1,0
20210308,681.0636,21.84,8.66,DirectDebit,4,27,0,0
20210308,1203.72,126,4.5,Cheque,3,27,0,0
20210308,1095.36,67.2,4,DirectDebit,0,27,1,0
20210309,776.16,15.96,10.5,CreditCard,1,27,1,0
20210309,423.36,15.96,6,DirectDebit,6,27,1,0
20210309,1257.564,126,4,Cheque,0,27,0,0
20210309,601.2972,21,62.85,Cheque,0,27,0,0
20210310,1195.32,126,5.25,DirectDebit,1,27,0,0
20210310,968.52,968.52,8,Cheque,5,27,0,0
20210311,931.1232,63,4,DirectDebit,1,27,0,0
20210311,1070.16,84,5.25,DirectDebit,6,27,0,0
20210311,1157.5368,43.68,8,Cheque,6,27,1,0
20210314,839.16,21,8.75,CreditCard,1,27,0,0
20210315,1195.32,126,7.87,CreditCard,3,27,1,0
20210315,1382.64,1382.64,6.56,Cheque,1,27,1,0
20210316,931.1232,126,6,CreditCard,3,27,1,0
20210316,839.16,21,8.75,DirectDebit,1,27,0,0
20210316,632.4864,21,8,Cheque,1,27,1,0
20210317,540.96,15.96,8,DirectDebit,3,27,1,0
20210317,1339.3968,42,8,Cheque,0,27,0,0
20210317,1132.32,252,8.81,DirectDebit,3,27,0,0
20210317,1763.2608,147,6,DirectDebit,6,27,0,0
20210318,540.96,33.6,8,Cheque,1,27,1,0
20210318,860.16,63,6,Cheque,1,27,1,0
20210319,1279.32,84,10.5,CreditCard,3,27,0,0
20210319,1339.3968,126,8,DirectDebit,0,27,1,0
20210319,380.4108,15.96,23,CreditCard,1,27,1,0
20210320,964.32,84,4.37,CreditCard,3,27,0,0
20210323,1095.36,84,8,DirectDebit,3,27,0,0
20210323,1602.2328,252,8,DirectDebit,1,27,0,0
20210323,1591.7748,126,8,CreditCard,5,27,0,0
20210323,1536.6624,1536.6624,32,Cheque,6,27,0,0
20210325,540.96,25.2,8,CreditCard,0,27,0,0
20210325,1237.32,231,8,DirectDebit,6,27,0,0
20210325,909.6192,63,2,DirectDebit,4,27,1,0
20210326,687.96,126,2,Cheque,0,27,0,0
20210328,1028.16,126,2,DirectDebit,1,27,0,0
20210330,1161.72,126,2,DirectDebit,5,27,0,0
20210330,1242.36,126,2,CreditCard,1,27,0,0
20210330,839.16,4.2,8.75,Cheque,5,27,0,0
20210330,1048.32,84,2.18,CreditCard,1,27,0,0
20210331,492.3744,21,8,Cheque,2,27,1,0
20210331,430.08,430.08,8,DirectDebit,3,27,0,0
20190102,413.4984,84,18.7,Cash,7,28,1,0
20190102,1714.9104,168,5.5,Cash,1,28,0,0
20190103,873.7596,126,5.5,DirectDebit,0,28,0,0
20190103,721.56,126,5.5,Cash,6,28,0,0
20190103,457.8,15.96,2,Cheque,3,28,1,0
20190104,721.56,360.78,9,CreditCard,4,28,0,0
20190106,989.52,252,2.75,Cheque,0,28,1,0
20190106,543.5304,543.5304,10,Cash,0,28,0,0
20190106,209.16,209.16,9,Cash,6,28,1,0
20190107,538.3812,21,5.89,Cash,1,28,1,1
20190107,533.3496,4.2,5.5,Cash,3,28,0,0
20190107,990.36,294,2.75,DirectDebit,0,28,0,0
20190108,768.4656,126,5.5,Cash,1,28,1,0
20190109,457.8,15.96,0,Cheque,1,28,1,0
20190110,822.36,210,6,CreditCard,0,28,0,0
20190110,721.56,4.2,5.5,Cash,1,28,0,0
20190110,990.36,35.28,5.5,CreditCard,1,28,0,0
20190111,1827,210,10,Cash,0,28,0,0
20190113,1321.3284,84,5.86,Cash,0,28,1,1
